assy_lot,hist_seq,skip_oper,maintain_time,maintain_user,valid_flag,wlot_oper,wlot_lot_number,wlot_crt_dat_al_1,pin_package,wlot_prod,wlot_crt_dat_al_3,wlot_qty_1,wlot_qty_2,wlot_oper,wlot_crte_category,wlot_hold,prod_type,cust_code,package_id,po_no,wlot_mvin_perfmd,wlot_deleted,wlot_actl_mvin_dt,wlot_actl_mvin_tm,wlot_dt_last_trans,wlot_tm_last_trans,assy_issue,bd_id,assy_group,wlot_hold_category,da_type,tape_no,mark_type,test_entity,package_id1,wlot_owner,wb_date,sp_date,pack_date,ship_date,due_date,wafer_size,urgent_code,note_4,heat_block,heat_block_qty,pb_free,sps_status,ship_to,md_no,swr_id,swr_ver,wlot_hold_note,wlot_assy_lot,assy_lot,hist_seq,skip_oper,maintain_time,maintain_user,valid_flag,
	N15VTE3C0  ,	2,	2470,	2020/4/19 下午 07:55:02,	WSM       ,	Y,	3720,	N15VTE3C0  ,	Senodia      ,	WLCSP          ,	000IAVT005               ,	F32791X2                                          ,	2455,	0,	3720,	A2,	Y,	TSOP  ,	VT,	ST480MS{DSPP}                                     ,	20200325-30              ,	N,	N,	0,	0,	20211202,	233442,	2020/4/11 上午 12:00:00,	                    ,	,	CM99  ,	M,	                         ,	          ,	               ,	ST480MS{DSPP}                                     ,	PROD        ,	2020/4/12 上午 12:00:00,	2020/4/13 上午 12:00:00,	2020/4/14 上午 12:00:00,	2020/4/15 上午 12:00:00,	2020/4/15 上午 12:00:00,	8 ,	,	 E C A A A                                                                      ,	                    ,	0,	 N,	     ,	VT02    ,	                         ,	,	,	白膠偏下                           ,	N15VTE3,	N15VTE3C0  ,	2,	2470,	2020/4/19 下午 07:55:02,	WSM       ,	Y,
	R10BWB812  ,	2,	2470,	2022/6/6 上午 01:45:38,	WSM       ,	Y,	3720,	R10BWB812  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKR56A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4W90                   ,	N,	N,	0,	0,	20220606,	14537,	2022/5/31 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/6/6 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/8 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R10BWB8,	R10BWB812  ,	2,	2470,	2022/6/6 上午 01:45:38,	WSM       ,	Y,
	R10BWB816  ,	2,	2470,	2022/6/6 上午 05:55:34,	WSM       ,	Y,	3720,	R10BWB816  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKR56A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4W90                   ,	N,	N,	0,	0,	20220606,	55534,	2022/5/31 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/6/6 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/8 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R10BWB8,	R10BWB816  ,	2,	2470,	2022/6/6 上午 05:55:34,	WSM       ,	Y,
	R10BWB820  ,	2,	2470,	2022/6/6 上午 10:14:28,	WSM       ,	Y,	3720,	R10BWB820  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKR56A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4W90                   ,	N,	N,	0,	0,	20220606,	101428,	2022/5/31 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/6/6 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/8 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R10BWB8,	R10BWB820  ,	2,	2470,	2022/6/6 上午 10:14:28,	WSM       ,	Y,
	R10BWB824  ,	2,	2470,	2022/6/6 下午 03:04:59,	WSM       ,	Y,	3720,	R10BWB824  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKR56A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4W90                   ,	N,	N,	0,	0,	20220606,	150459,	2022/5/31 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/6/6 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/8 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R10BWB8,	R10BWB824  ,	2,	2470,	2022/6/6 下午 03:04:59,	WSM       ,	Y,
	R10BWB828  ,	2,	2470,	2022/6/6 下午 07:31:04,	WSM       ,	Y,	3720,	R10BWB828  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKR56A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4W90                   ,	N,	N,	0,	0,	20220606,	193104,	2022/5/31 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/6/6 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/8 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R10BWB8,	R10BWB828  ,	2,	2470,	2022/6/6 下午 07:31:04,	WSM       ,	Y,
	R10BWB832  ,	2,	2470,	2022/6/6 下午 11:39:53,	WSM       ,	Y,	3720,	R10BWB832  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKR56A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4W90                   ,	N,	N,	0,	0,	20220606,	233953,	2022/5/31 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/6/6 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/8 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R10BWB8,	R10BWB832  ,	2,	2470,	2022/6/6 下午 11:39:53,	WSM       ,	Y,
	R10BWB836  ,	2,	2470,	2022/6/7 上午 04:23:12,	WSM       ,	Y,	3720,	R10BWB836  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKR56A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4W90                   ,	N,	N,	0,	0,	20220607,	42312,	2022/5/31 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/6/6 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/8 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R10BWB8,	R10BWB836  ,	2,	2470,	2022/6/7 上午 04:23:12,	WSM       ,	Y,
	R10BWBR04  ,	2,	2470,	2022/6/5 下午 12:29:04,	WSM       ,	Y,	3720,	R10BWBR04  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKR39A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4W90                   ,	N,	N,	0,	0,	20220605,	122904,	2022/5/31 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/6/6 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/8 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R10BWBR,	R10BWBR04  ,	2,	2470,	2022/6/5 下午 12:29:04,	WSM       ,	Y,
	R10BWBR08  ,	2,	2470,	2022/6/5 下午 07:29:10,	WSM       ,	Y,	3720,	R10BWBR08  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKR39A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4W90                   ,	N,	N,	0,	0,	20220605,	192910,	2022/5/31 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/6/6 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/8 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R10BWBR,	R10BWBR08  ,	2,	2470,	2022/6/5 下午 07:29:10,	WSM       ,	Y,
	R10BWBR12  ,	2,	2470,	2022/6/6 上午 02:16:47,	WSM       ,	Y,	3720,	R10BWBR12  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKR39A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4W90                   ,	N,	N,	0,	0,	20220606,	21647,	2022/5/31 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/6/6 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/8 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R10BWBR,	R10BWBR12  ,	2,	2470,	2022/6/6 上午 02:16:47,	WSM       ,	Y,
	R10BWBR16  ,	2,	2470,	2022/6/6 上午 09:31:23,	WSM       ,	Y,	3720,	R10BWBR16  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKR39A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4W90                   ,	N,	N,	0,	0,	20220606,	93123,	2022/5/31 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/6/6 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/8 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R10BWBR,	R10BWBR16  ,	2,	2470,	2022/6/6 上午 09:31:23,	WSM       ,	Y,
	R10BWBR20  ,	2,	2470,	2022/6/6 下午 04:31:48,	WSM       ,	Y,	3720,	R10BWBR20  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKR39A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4W90                   ,	N,	N,	0,	0,	20220606,	163148,	2022/5/31 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/6/6 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/8 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R10BWBR,	R10BWBR20  ,	2,	2470,	2022/6/6 下午 04:31:48,	WSM       ,	Y,
	R10BWBR24  ,	2,	2470,	2022/6/6 下午 11:17:20,	WSM       ,	Y,	3720,	R10BWBR24  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKR39A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4W90                   ,	N,	N,	0,	0,	20220606,	231719,	2022/5/31 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/6/6 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/8 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R10BWBR,	R10BWBR24  ,	2,	2470,	2022/6/6 下午 11:17:20,	WSM       ,	Y,
	R10BWBR28  ,	2,	2470,	2022/6/7 上午 06:31:08,	WSM       ,	Y,	3720,	R10BWBR28  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKR39A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4W90                   ,	N,	N,	0,	0,	20220607,	63108,	2022/5/31 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/6/6 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/8 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R10BWBR,	R10BWBR28  ,	2,	2470,	2022/6/7 上午 06:31:08,	WSM       ,	Y,
	R10BWBV04  ,	2,	2470,	2022/6/5 下午 03:48:30,	WSM       ,	Y,	3720,	R10BWBV04  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKR44A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4W90                   ,	N,	N,	0,	0,	20220605,	154830,	2022/6/1 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/6/7 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/9 上午 12:00:00,	2022/6/9 上午 12:00:00,	2022/6/9 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R10BWBV,	R10BWBV04  ,	2,	2470,	2022/6/5 下午 03:48:30,	WSM       ,	Y,
	R10BWBV08  ,	2,	2470,	2022/6/5 下午 10:32:21,	WSM       ,	Y,	3720,	R10BWBV08  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKR44A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4W90                   ,	N,	N,	0,	0,	20220605,	223221,	2022/6/1 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/6/7 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/9 上午 12:00:00,	2022/6/9 上午 12:00:00,	2022/6/9 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R10BWBV,	R10BWBV08  ,	2,	2470,	2022/6/5 下午 10:32:21,	WSM       ,	Y,
	R10BWBV12  ,	2,	2470,	2022/6/6 上午 04:51:45,	WSM       ,	Y,	3720,	R10BWBV12  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKR44A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4W90                   ,	N,	N,	0,	0,	20220606,	45144,	2022/6/1 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/6/7 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/9 上午 12:00:00,	2022/6/9 上午 12:00:00,	2022/6/9 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R10BWBV,	R10BWBV12  ,	2,	2470,	2022/6/6 上午 04:51:45,	WSM       ,	Y,
	R10BWBV16  ,	2,	2470,	2022/6/6 上午 11:18:03,	WSM       ,	Y,	3720,	R10BWBV16  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKR44A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4W90                   ,	N,	N,	0,	0,	20220606,	111803,	2022/6/1 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/6/7 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/9 上午 12:00:00,	2022/6/9 上午 12:00:00,	2022/6/9 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R10BWBV,	R10BWBV16  ,	2,	2470,	2022/6/6 上午 11:18:03,	WSM       ,	Y,
	R10BWBV20  ,	2,	2470,	2022/6/6 下午 05:59:59,	WSM       ,	Y,	3720,	R10BWBV20  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKR44A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4W90                   ,	N,	N,	0,	0,	20220606,	175959,	2022/6/1 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/6/7 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/9 上午 12:00:00,	2022/6/9 上午 12:00:00,	2022/6/9 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R10BWBV,	R10BWBV20  ,	2,	2470,	2022/6/6 下午 05:59:59,	WSM       ,	Y,
	R10BWBV24  ,	2,	2470,	2022/6/7 上午 12:39:02,	WSM       ,	Y,	3720,	R10BWBV24  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKR44A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4W90                   ,	N,	N,	0,	0,	20220607,	3902,	2022/6/1 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/6/7 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/9 上午 12:00:00,	2022/6/9 上午 12:00:00,	2022/6/9 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R10BWBV,	R10BWBV24  ,	2,	2470,	2022/6/7 上午 12:39:02,	WSM       ,	Y,
	R11BWA102  ,	2,	2470,	2022/6/5 下午 02:59:14,	WSM       ,	Y,	3720,	R11BWA102  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKR45A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4W90                   ,	N,	N,	0,	0,	20220605,	145915,	2022/6/1 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/6/7 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/9 上午 12:00:00,	2022/6/9 上午 12:00:00,	2022/6/9 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R11BWA1,	R11BWA102  ,	2,	2470,	2022/6/5 下午 02:59:14,	WSM       ,	Y,
	R11BWA106  ,	2,	2470,	2022/6/5 下午 07:51:47,	WSM       ,	Y,	3720,	R11BWA106  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKR45A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4W90                   ,	N,	N,	0,	0,	20220605,	195147,	2022/6/1 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/6/7 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/9 上午 12:00:00,	2022/6/9 上午 12:00:00,	2022/6/9 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R11BWA1,	R11BWA106  ,	2,	2470,	2022/6/5 下午 07:51:47,	WSM       ,	Y,
	R11BWA110  ,	2,	2470,	2022/6/5 下午 11:57:14,	WSM       ,	Y,	3720,	R11BWA110  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKR45A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4W90                   ,	N,	N,	0,	0,	20220605,	235714,	2022/6/1 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/6/7 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/9 上午 12:00:00,	2022/6/9 上午 12:00:00,	2022/6/9 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R11BWA1,	R11BWA110  ,	2,	2470,	2022/6/5 下午 11:57:14,	WSM       ,	Y,
	R11BWA114  ,	2,	2470,	2022/6/6 上午 04:37:17,	WSM       ,	Y,	3720,	R11BWA114  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKR45A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4W90                   ,	N,	N,	0,	0,	20220606,	43717,	2022/6/1 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/6/7 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/9 上午 12:00:00,	2022/6/9 上午 12:00:00,	2022/6/9 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R11BWA1,	R11BWA114  ,	2,	2470,	2022/6/6 上午 04:37:17,	WSM       ,	Y,
	R11BWA118  ,	2,	2470,	2022/6/6 上午 08:57:50,	WSM       ,	Y,	3720,	R11BWA118  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKR45A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4W90                   ,	N,	N,	0,	0,	20220606,	85750,	2022/6/1 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/6/7 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/9 上午 12:00:00,	2022/6/9 上午 12:00:00,	2022/6/9 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R11BWA1,	R11BWA118  ,	2,	2470,	2022/6/6 上午 08:57:50,	WSM       ,	Y,
	R11BWA122  ,	2,	2470,	2022/6/6 下午 01:07:36,	WSM       ,	Y,	3720,	R11BWA122  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKR45A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4W90                   ,	N,	N,	0,	0,	20220606,	130736,	2022/6/1 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/6/7 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/9 上午 12:00:00,	2022/6/9 上午 12:00:00,	2022/6/9 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R11BWA1,	R11BWA122  ,	2,	2470,	2022/6/6 下午 01:07:36,	WSM       ,	Y,
	R11BWA126  ,	2,	2470,	2022/6/6 下午 06:49:01,	WSM       ,	Y,	3720,	R11BWA126  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKR45A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4W90                   ,	N,	N,	0,	0,	20220606,	184901,	2022/6/1 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/6/7 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/9 上午 12:00:00,	2022/6/9 上午 12:00:00,	2022/6/9 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R11BWA1,	R11BWA126  ,	2,	2470,	2022/6/6 下午 06:49:01,	WSM       ,	Y,
	R11BWA130  ,	2,	2470,	2022/6/6 下午 11:00:00,	WSM       ,	Y,	3720,	R11BWA130  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKR45A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4W90                   ,	N,	N,	0,	0,	20220606,	225959,	2022/6/1 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/6/7 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/9 上午 12:00:00,	2022/6/9 上午 12:00:00,	2022/6/9 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R11BWA1,	R11BWA130  ,	2,	2470,	2022/6/6 下午 11:00:00,	WSM       ,	Y,
