assy_lot,hist_seq,skip_oper,maintain_time,maintain_user,valid_flag,wlot_oper,wlot_lot_number,wlot_crt_dat_al_1,pin_package,wlot_prod,wlot_crt_dat_al_3,wlot_qty_1,wlot_qty_2,wlot_oper,wlot_crte_category,wlot_hold,prod_type,cust_code,package_id,po_no,wlot_mvin_perfmd,wlot_deleted,wlot_actl_mvin_dt,wlot_actl_mvin_tm,wlot_dt_last_trans,wlot_tm_last_trans,assy_issue,bd_id,assy_group,wlot_hold_category,da_type,tape_no,mark_type,test_entity,package_id1,wlot_owner,wb_date,sp_date,pack_date,ship_date,due_date,wafer_size,urgent_code,note_4,heat_block,heat_block_qty,pb_free,sps_status,ship_to,md_no,swr_id,swr_ver,wlot_hold_note,wlot_assy_lot,assy_lot,hist_seq,skip_oper,maintain_time,maintain_user,valid_flag,
	N33BWGF01  ,	2,	2470,	2020/8/13 下午 01:26:13,	WSM       ,	Y,	3720,	N33BWGF01  ,	AKM          ,	WLCSP          ,	000IABW108               ,	WSDP137A                                          ,	520,	0,	3720,	A2,	Y,	TSOP  ,	BW,	AK07314-XC2-FI{FT1}{FRM-PP}                       ,	5K3G34                   ,	N,	N,	0,	0,	20200813,	134128,	2020/8/13 上午 12:00:00,	                    ,	,	CM99  ,	M,	                         ,	          ,	               ,	AK07314-XC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2020/8/14 上午 12:00:00,	2020/8/15 上午 12:00:00,	2020/8/16 上午 12:00:00,	2020/8/17 上午 12:00:00,	2020/8/17 上午 12:00:00,	8 ,	2G,	 A A B B                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	20200605006.E  ,	1,	封合不良                           ,	N33BWGF,	N33BWGF01  ,	2,	2470,	2020/8/13 下午 01:26:13,	WSM       ,	Y,
	R15QRQ345  ,	2,	2470,	2022/4/7 下午 05:36:27,	WSM       ,	Y,	3720,	R15QRQ345  ,	GigaDevice   ,	WLCSP          ,	000IAQR014               ,	AP3B445                                           ,	3000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LE64ELIGR{0235}{96}                           ,	4600013724               ,	N,	N,	0,	0,	20220407,	173627,	2022/4/4 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LE64ELIGR{0235}{96}                           ,	PROD        ,	2022/4/10 上午 12:00:00,	2022/4/11 上午 12:00:00,	2022/4/12 上午 12:00:00,	2022/4/12 上午 12:00:00,	2022/4/12 上午 12:00:00,	12,	,	 B G B A B                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	,	,	                                   ,	R15QRQ3,	R15QRQ345  ,	2,	2470,	2022/4/7 下午 05:36:27,	WSM       ,	Y,
	R15QRQ349  ,	2,	2470,	2022/4/8 下午 07:29:27,	WSM       ,	Y,	3720,	R15QRQ349  ,	GigaDevice   ,	WLCSP          ,	000IAQR014               ,	AP3B445                                           ,	3000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LE64ELIGR{0235}{96}                           ,	4600013724               ,	N,	N,	0,	0,	20220408,	192927,	2022/4/4 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LE64ELIGR{0235}{96}                           ,	PROD        ,	2022/4/10 上午 12:00:00,	2022/4/11 上午 12:00:00,	2022/4/12 上午 12:00:00,	2022/4/12 上午 12:00:00,	2022/4/12 上午 12:00:00,	12,	,	 B G B A B                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	,	,	                                   ,	R15QRQ3,	R15QRQ349  ,	2,	2470,	2022/4/8 下午 07:29:27,	WSM       ,	Y,
	R15QRQ353  ,	2,	2470,	2022/4/8 下午 10:07:25,	WSM       ,	Y,	3720,	R15QRQ353  ,	GigaDevice   ,	WLCSP          ,	000IAQR014               ,	AP3B445                                           ,	3000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LE64ELIGR{0235}{96}                           ,	4600013724               ,	N,	N,	0,	0,	20220408,	220725,	2022/4/4 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LE64ELIGR{0235}{96}                           ,	PROD        ,	2022/4/10 上午 12:00:00,	2022/4/11 上午 12:00:00,	2022/4/12 上午 12:00:00,	2022/4/12 上午 12:00:00,	2022/4/12 上午 12:00:00,	12,	,	 B G B A B                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	,	,	                                   ,	R15QRQ3,	R15QRQ353  ,	2,	2470,	2022/4/8 下午 10:07:25,	WSM       ,	Y,
	R15QRQ357  ,	2,	2470,	2022/4/9 上午 12:32:28,	WSM       ,	Y,	3720,	R15QRQ357  ,	GigaDevice   ,	WLCSP          ,	000IAQR014               ,	AP3B445                                           ,	3000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LE64ELIGR{0235}{96}                           ,	4600013724               ,	N,	N,	0,	0,	20220409,	3227,	2022/4/4 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LE64ELIGR{0235}{96}                           ,	PROD        ,	2022/4/10 上午 12:00:00,	2022/4/11 上午 12:00:00,	2022/4/12 上午 12:00:00,	2022/4/12 上午 12:00:00,	2022/4/12 上午 12:00:00,	12,	,	 B G B A B                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	,	,	                                   ,	R15QRQ3,	R15QRQ357  ,	2,	2470,	2022/4/9 上午 12:32:28,	WSM       ,	Y,
	R15QRQ361  ,	2,	2470,	2022/4/9 上午 02:36:25,	WSM       ,	Y,	3720,	R15QRQ361  ,	GigaDevice   ,	WLCSP          ,	000IAQR014               ,	AP3B445                                           ,	3000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LE64ELIGR{0235}{96}                           ,	4600013724               ,	N,	N,	0,	0,	20220409,	23625,	2022/4/4 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LE64ELIGR{0235}{96}                           ,	PROD        ,	2022/4/10 上午 12:00:00,	2022/4/11 上午 12:00:00,	2022/4/12 上午 12:00:00,	2022/4/12 上午 12:00:00,	2022/4/12 上午 12:00:00,	12,	,	 B G B A B                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	,	,	                                   ,	R15QRQ3,	R15QRQ361  ,	2,	2470,	2022/4/9 上午 02:36:25,	WSM       ,	Y,
	R15QRQ365  ,	2,	2470,	2022/4/9 上午 03:57:47,	WSM       ,	Y,	3720,	R15QRQ365  ,	GigaDevice   ,	WLCSP          ,	000IAQR014               ,	AP3B445                                           ,	3000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LE64ELIGR{0235}{96}                           ,	4600013724               ,	N,	N,	0,	0,	20220409,	35747,	2022/4/4 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LE64ELIGR{0235}{96}                           ,	PROD        ,	2022/4/10 上午 12:00:00,	2022/4/11 上午 12:00:00,	2022/4/12 上午 12:00:00,	2022/4/12 上午 12:00:00,	2022/4/12 上午 12:00:00,	12,	,	 B G B A B                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	,	,	                                   ,	R15QRQ3,	R15QRQ365  ,	2,	2470,	2022/4/9 上午 03:57:47,	WSM       ,	Y,
	R15QRQ369  ,	2,	2470,	2022/4/9 上午 05:44:18,	WSM       ,	Y,	3720,	R15QRQ369  ,	GigaDevice   ,	WLCSP          ,	000IAQR014               ,	AP3B445                                           ,	3000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LE64ELIGR{0235}{96}                           ,	4600013724               ,	N,	N,	0,	0,	20220409,	54418,	2022/4/4 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LE64ELIGR{0235}{96}                           ,	PROD        ,	2022/4/10 上午 12:00:00,	2022/4/11 上午 12:00:00,	2022/4/12 上午 12:00:00,	2022/4/12 上午 12:00:00,	2022/4/12 上午 12:00:00,	12,	,	 B G B A B                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	,	,	                                   ,	R15QRQ3,	R15QRQ369  ,	2,	2470,	2022/4/9 上午 05:44:18,	WSM       ,	Y,
	R15QRQ373  ,	2,	2470,	2022/4/9 上午 07:00:58,	WSM       ,	Y,	3720,	R15QRQ373  ,	GigaDevice   ,	WLCSP          ,	000IAQR014               ,	AP3B445                                           ,	3000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LE64ELIGR{0235}{96}                           ,	4600013724               ,	N,	N,	0,	0,	20220409,	70058,	2022/4/4 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LE64ELIGR{0235}{96}                           ,	PROD        ,	2022/4/10 上午 12:00:00,	2022/4/11 上午 12:00:00,	2022/4/12 上午 12:00:00,	2022/4/12 上午 12:00:00,	2022/4/12 上午 12:00:00,	12,	,	 B G B A B                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	,	,	                                   ,	R15QRQ3,	R15QRQ373  ,	2,	2470,	2022/4/9 上午 07:00:58,	WSM       ,	Y,
	R15QRQ377  ,	2,	2470,	2022/4/9 上午 08:28:09,	WSM       ,	Y,	3720,	R15QRQ377  ,	GigaDevice   ,	WLCSP          ,	000IAQR014               ,	AP3B445                                           ,	3000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LE64ELIGR{0235}{96}                           ,	4600013724               ,	N,	N,	0,	0,	20220409,	82809,	2022/4/4 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LE64ELIGR{0235}{96}                           ,	PROD        ,	2022/4/10 上午 12:00:00,	2022/4/11 上午 12:00:00,	2022/4/12 上午 12:00:00,	2022/4/12 上午 12:00:00,	2022/4/12 上午 12:00:00,	12,	,	 B G B A B                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	,	,	                                   ,	R15QRQ3,	R15QRQ377  ,	2,	2470,	2022/4/9 上午 08:28:09,	WSM       ,	Y,
	R15QRQ381  ,	2,	2470,	2022/4/9 上午 10:10:58,	WSM       ,	Y,	3720,	R15QRQ381  ,	GigaDevice   ,	WLCSP          ,	000IAQR014               ,	AP3B445                                           ,	3000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LE64ELIGR{0235}{96}                           ,	4600013724               ,	N,	N,	0,	0,	20220409,	101058,	2022/4/4 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LE64ELIGR{0235}{96}                           ,	PROD        ,	2022/4/10 上午 12:00:00,	2022/4/11 上午 12:00:00,	2022/4/12 上午 12:00:00,	2022/4/12 上午 12:00:00,	2022/4/12 上午 12:00:00,	12,	,	 B G B A B                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	,	,	                                   ,	R15QRQ3,	R15QRQ381  ,	2,	2470,	2022/4/9 上午 10:10:58,	WSM       ,	Y,
	R15QRQ385  ,	2,	2470,	2022/4/9 上午 11:20:33,	WSM       ,	Y,	3720,	R15QRQ385  ,	GigaDevice   ,	WLCSP          ,	000IAQR014               ,	AP3B445                                           ,	3000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LE64ELIGR{0235}{96}                           ,	4600013724               ,	N,	N,	0,	0,	20220409,	112032,	2022/4/4 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LE64ELIGR{0235}{96}                           ,	PROD        ,	2022/4/10 上午 12:00:00,	2022/4/11 上午 12:00:00,	2022/4/12 上午 12:00:00,	2022/4/12 上午 12:00:00,	2022/4/12 上午 12:00:00,	12,	,	 B G B A B                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	,	,	                                   ,	R15QRQ3,	R15QRQ385  ,	2,	2470,	2022/4/9 上午 11:20:33,	WSM       ,	Y,
	R15QRQ389  ,	2,	2470,	2022/4/9 下午 12:27:40,	WSM       ,	Y,	3720,	R15QRQ389  ,	GigaDevice   ,	WLCSP          ,	000IAQR014               ,	AP3B445                                           ,	3000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LE64ELIGR{0235}{96}                           ,	4600013724               ,	N,	N,	0,	0,	20220409,	122739,	2022/4/4 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LE64ELIGR{0235}{96}                           ,	PROD        ,	2022/4/10 上午 12:00:00,	2022/4/11 上午 12:00:00,	2022/4/12 上午 12:00:00,	2022/4/12 上午 12:00:00,	2022/4/12 上午 12:00:00,	12,	,	 B G B A B                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	,	,	                                   ,	R15QRQ3,	R15QRQ389  ,	2,	2470,	2022/4/9 下午 12:27:40,	WSM       ,	Y,
	R15QRQ393  ,	2,	2470,	2022/4/9 下午 01:36:10,	WSM       ,	Y,	3720,	R15QRQ393  ,	GigaDevice   ,	WLCSP          ,	000IAQR014               ,	AP3B445                                           ,	3000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LE64ELIGR{0235}{96}                           ,	4600013724               ,	N,	N,	0,	0,	20220409,	133610,	2022/4/4 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LE64ELIGR{0235}{96}                           ,	PROD        ,	2022/4/10 上午 12:00:00,	2022/4/11 上午 12:00:00,	2022/4/12 上午 12:00:00,	2022/4/12 上午 12:00:00,	2022/4/12 上午 12:00:00,	12,	,	 B G B A B                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	,	,	                                   ,	R15QRQ3,	R15QRQ393  ,	2,	2470,	2022/4/9 下午 01:36:10,	WSM       ,	Y,
	R15QRQ397  ,	2,	2470,	2022/4/9 下午 02:49:47,	WSM       ,	Y,	3720,	R15QRQ397  ,	GigaDevice   ,	WLCSP          ,	000IAQR014               ,	AP3B445                                           ,	3000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LE64ELIGR{0235}{96}                           ,	4600013724               ,	N,	N,	0,	0,	20220409,	144947,	2022/4/4 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LE64ELIGR{0235}{96}                           ,	PROD        ,	2022/4/10 上午 12:00:00,	2022/4/11 上午 12:00:00,	2022/4/12 上午 12:00:00,	2022/4/12 上午 12:00:00,	2022/4/12 上午 12:00:00,	12,	,	 B G B A B                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	,	,	                                   ,	R15QRQ3,	R15QRQ397  ,	2,	2470,	2022/4/9 下午 02:49:47,	WSM       ,	Y,
	R15QRQ3A1  ,	2,	2470,	2022/4/9 下午 04:00:45,	WSM       ,	Y,	3720,	R15QRQ3A1  ,	GigaDevice   ,	WLCSP          ,	000IAQR014               ,	AP3B445                                           ,	3000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LE64ELIGR{0235}{96}                           ,	4600013724               ,	N,	N,	0,	0,	20220409,	160045,	2022/4/4 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LE64ELIGR{0235}{96}                           ,	PROD        ,	2022/4/10 上午 12:00:00,	2022/4/11 上午 12:00:00,	2022/4/12 上午 12:00:00,	2022/4/12 上午 12:00:00,	2022/4/12 上午 12:00:00,	12,	,	 B G B A B                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	,	,	                                   ,	R15QRQ3,	R15QRQ3A1  ,	2,	2470,	2022/4/9 下午 04:00:45,	WSM       ,	Y,
	R15QRQ3A5  ,	2,	2470,	2022/4/9 下午 05:05:45,	WSM       ,	Y,	3720,	R15QRQ3A5  ,	GigaDevice   ,	WLCSP          ,	000IAQR014               ,	AP3B445                                           ,	3000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LE64ELIGR{0235}{96}                           ,	4600013724               ,	N,	N,	0,	0,	20220409,	170545,	2022/4/4 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LE64ELIGR{0235}{96}                           ,	PROD        ,	2022/4/10 上午 12:00:00,	2022/4/11 上午 12:00:00,	2022/4/12 上午 12:00:00,	2022/4/12 上午 12:00:00,	2022/4/12 上午 12:00:00,	12,	,	 B G B A B                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	,	,	                                   ,	R15QRQ3,	R15QRQ3A5  ,	2,	2470,	2022/4/9 下午 05:05:45,	WSM       ,	Y,
	R15QRQ3A9  ,	2,	2470,	2022/4/9 下午 06:15:00,	WSM       ,	Y,	3720,	R15QRQ3A9  ,	GigaDevice   ,	WLCSP          ,	000IAQR014               ,	AP3B445                                           ,	3000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LE64ELIGR{0235}{96}                           ,	4600013724               ,	N,	N,	0,	0,	20220409,	181500,	2022/4/4 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LE64ELIGR{0235}{96}                           ,	PROD        ,	2022/4/10 上午 12:00:00,	2022/4/11 上午 12:00:00,	2022/4/12 上午 12:00:00,	2022/4/12 上午 12:00:00,	2022/4/12 上午 12:00:00,	12,	,	 B G B A B                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	,	,	                                   ,	R15QRQ3,	R15QRQ3A9  ,	2,	2470,	2022/4/9 下午 06:15:00,	WSM       ,	Y,
	R15QRQ3B3  ,	2,	2470,	2022/4/9 下午 07:33:39,	WSM       ,	Y,	3720,	R15QRQ3B3  ,	GigaDevice   ,	WLCSP          ,	000IAQR014               ,	AP3B445                                           ,	3000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LE64ELIGR{0235}{96}                           ,	4600013724               ,	N,	N,	0,	0,	20220409,	193338,	2022/4/4 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LE64ELIGR{0235}{96}                           ,	PROD        ,	2022/4/10 上午 12:00:00,	2022/4/11 上午 12:00:00,	2022/4/12 上午 12:00:00,	2022/4/12 上午 12:00:00,	2022/4/12 上午 12:00:00,	12,	,	 B G B A B                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	,	,	                                   ,	R15QRQ3,	R15QRQ3B3  ,	2,	2470,	2022/4/9 下午 07:33:39,	WSM       ,	Y,
	R15QRQ3B7  ,	2,	2470,	2022/4/9 下午 09:11:55,	WSM       ,	Y,	3720,	R15QRQ3B7  ,	GigaDevice   ,	WLCSP          ,	000IAQR014               ,	AP3B445                                           ,	3000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LE64ELIGR{0235}{96}                           ,	4600013724               ,	N,	N,	0,	0,	20220409,	211154,	2022/4/4 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LE64ELIGR{0235}{96}                           ,	PROD        ,	2022/4/10 上午 12:00:00,	2022/4/11 上午 12:00:00,	2022/4/12 上午 12:00:00,	2022/4/12 上午 12:00:00,	2022/4/12 上午 12:00:00,	12,	,	 B G B A B                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	,	,	                                   ,	R15QRQ3,	R15QRQ3B7  ,	2,	2470,	2022/4/9 下午 09:11:55,	WSM       ,	Y,
	R15QRQ3C1  ,	2,	2470,	2022/4/9 下午 10:18:58,	WSM       ,	Y,	3720,	R15QRQ3C1  ,	GigaDevice   ,	WLCSP          ,	000IAQR014               ,	AP3B445                                           ,	3000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LE64ELIGR{0235}{96}                           ,	4600013724               ,	N,	N,	0,	0,	20220409,	221858,	2022/4/4 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LE64ELIGR{0235}{96}                           ,	PROD        ,	2022/4/10 上午 12:00:00,	2022/4/11 上午 12:00:00,	2022/4/12 上午 12:00:00,	2022/4/12 上午 12:00:00,	2022/4/12 上午 12:00:00,	12,	,	 B G B A B                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	,	,	                                   ,	R15QRQ3,	R15QRQ3C1  ,	2,	2470,	2022/4/9 下午 10:18:58,	WSM       ,	Y,
	R15QRQ3C5  ,	2,	2470,	2022/4/9 下午 11:26:25,	WSM       ,	Y,	3720,	R15QRQ3C5  ,	GigaDevice   ,	WLCSP          ,	000IAQR014               ,	AP3B445                                           ,	3000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LE64ELIGR{0235}{96}                           ,	4600013724               ,	N,	N,	0,	0,	20220409,	232624,	2022/4/4 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LE64ELIGR{0235}{96}                           ,	PROD        ,	2022/4/10 上午 12:00:00,	2022/4/11 上午 12:00:00,	2022/4/12 上午 12:00:00,	2022/4/12 上午 12:00:00,	2022/4/12 上午 12:00:00,	12,	,	 B G B A B                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	,	,	                                   ,	R15QRQ3,	R15QRQ3C5  ,	2,	2470,	2022/4/9 下午 11:26:25,	WSM       ,	Y,
	R15QRQC02  ,	2,	2470,	2022/4/15 下午 07:26:18,	WSM       ,	Y,	3720,	R15QRQC02  ,	GigaDevice   ,	WLCSP          ,	000IAQR024               ,	C019836                                           ,	3000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LE64ELIGR{0136}                               ,	4600014022               ,	N,	N,	0,	0,	20220415,	192618,	2022/4/9 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LE64ELIGR{0136}                               ,	PROD        ,	2022/4/15 上午 12:00:00,	2022/4/16 上午 12:00:00,	2022/4/17 上午 12:00:00,	2022/4/17 上午 12:00:00,	2022/4/17 上午 12:00:00,	12,	,	 D D B A A                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	,	,	                                   ,	R15QRQC,	R15QRQC02  ,	2,	2470,	2022/4/15 下午 07:26:18,	WSM       ,	Y,
	R15QRQC06  ,	2,	2470,	2022/4/15 下午 08:58:47,	WSM       ,	Y,	3720,	R15QRQC06  ,	GigaDevice   ,	WLCSP          ,	000IAQR024               ,	C019836                                           ,	3000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LE64ELIGR{0136}                               ,	4600014022               ,	N,	N,	0,	0,	20220415,	205847,	2022/4/9 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LE64ELIGR{0136}                               ,	PROD        ,	2022/4/15 上午 12:00:00,	2022/4/16 上午 12:00:00,	2022/4/17 上午 12:00:00,	2022/4/17 上午 12:00:00,	2022/4/17 上午 12:00:00,	12,	,	 D D B A A                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	,	,	                                   ,	R15QRQC,	R15QRQC06  ,	2,	2470,	2022/4/15 下午 08:58:47,	WSM       ,	Y,
	R15QRQC10  ,	2,	2470,	2022/4/15 下午 10:02:01,	WSM       ,	Y,	3720,	R15QRQC10  ,	GigaDevice   ,	WLCSP          ,	000IAQR024               ,	C019836                                           ,	3000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LE64ELIGR{0136}                               ,	4600014022               ,	N,	N,	0,	0,	20220415,	220201,	2022/4/9 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LE64ELIGR{0136}                               ,	PROD        ,	2022/4/15 上午 12:00:00,	2022/4/16 上午 12:00:00,	2022/4/17 上午 12:00:00,	2022/4/17 上午 12:00:00,	2022/4/17 上午 12:00:00,	12,	,	 D D B A A                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	,	,	                                   ,	R15QRQC,	R15QRQC10  ,	2,	2470,	2022/4/15 下午 10:02:01,	WSM       ,	Y,
	R15QRQC14  ,	2,	2470,	2022/4/15 下午 11:05:37,	WSM       ,	Y,	3720,	R15QRQC14  ,	GigaDevice   ,	WLCSP          ,	000IAQR024               ,	C019836                                           ,	3000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LE64ELIGR{0136}                               ,	4600014022               ,	N,	N,	0,	0,	20220415,	230537,	2022/4/9 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LE64ELIGR{0136}                               ,	PROD        ,	2022/4/15 上午 12:00:00,	2022/4/16 上午 12:00:00,	2022/4/17 上午 12:00:00,	2022/4/17 上午 12:00:00,	2022/4/17 上午 12:00:00,	12,	,	 D D B A A                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	,	,	                                   ,	R15QRQC,	R15QRQC14  ,	2,	2470,	2022/4/15 下午 11:05:37,	WSM       ,	Y,
	R15QRQC18  ,	2,	2470,	2022/4/16 上午 12:11:13,	WSM       ,	Y,	3720,	R15QRQC18  ,	GigaDevice   ,	WLCSP          ,	000IAQR024               ,	C019836                                           ,	3000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LE64ELIGR{0136}                               ,	4600014022               ,	N,	N,	0,	0,	20220416,	1113,	2022/4/9 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LE64ELIGR{0136}                               ,	PROD        ,	2022/4/15 上午 12:00:00,	2022/4/16 上午 12:00:00,	2022/4/17 上午 12:00:00,	2022/4/17 上午 12:00:00,	2022/4/17 上午 12:00:00,	12,	,	 D D B A A                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	,	,	                                   ,	R15QRQC,	R15QRQC18  ,	2,	2470,	2022/4/16 上午 12:11:13,	WSM       ,	Y,
	R15QRQC22  ,	2,	2470,	2022/4/16 上午 01:16:20,	WSM       ,	Y,	3720,	R15QRQC22  ,	GigaDevice   ,	WLCSP          ,	000IAQR024               ,	C019836                                           ,	3000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LE64ELIGR{0136}                               ,	4600014022               ,	N,	N,	0,	0,	20220416,	11620,	2022/4/9 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LE64ELIGR{0136}                               ,	PROD        ,	2022/4/15 上午 12:00:00,	2022/4/16 上午 12:00:00,	2022/4/17 上午 12:00:00,	2022/4/17 上午 12:00:00,	2022/4/17 上午 12:00:00,	12,	,	 D D B A A                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	,	,	                                   ,	R15QRQC,	R15QRQC22  ,	2,	2470,	2022/4/16 上午 01:16:20,	WSM       ,	Y,
	R15QRQC26  ,	2,	2470,	2022/4/16 上午 02:16:23,	WSM       ,	Y,	3720,	R15QRQC26  ,	GigaDevice   ,	WLCSP          ,	000IAQR024               ,	C019836                                           ,	3000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LE64ELIGR{0136}                               ,	4600014022               ,	N,	N,	0,	0,	20220416,	21622,	2022/4/9 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LE64ELIGR{0136}                               ,	PROD        ,	2022/4/15 上午 12:00:00,	2022/4/16 上午 12:00:00,	2022/4/17 上午 12:00:00,	2022/4/17 上午 12:00:00,	2022/4/17 上午 12:00:00,	12,	,	 D D B A A                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	,	,	                                   ,	R15QRQC,	R15QRQC26  ,	2,	2470,	2022/4/16 上午 02:16:23,	WSM       ,	Y,
