wrto_route,wrto_oper,wrto_seq_num,wrto_opr_shrt_desc
BGA502,2061,13,UV
BGA502,2070,14,D/A
BGA502,2080,15,D/A CURE
BGA502,2150,16,PLASMA
BGA502,2090,17,POST D/A Q
BGA502,2200,18,W/B
BGA502,2210,19,3IP
BGA502,2250,20,PLASMA
BGA502,2230,21,M/D QUEUE
BGA502,2300,22,M/D
BGA502,2320,23,T/M
BGA502,6000,24,WTC2
BGA502,2330,25,PMC
BGA502,2405,26,PLASMA
BGA502,2418,27,WTC
BGA502,2410,28,S/P
BGA502,2430,29,F/S
BGA502,2440,30,O/S
BGA502,2450,31,L/S
BGA502,2460,32,F/V
BGA502,2470,33,4IP
BGA502,2480,34,PACK
BGA502,2490,35,SHIP
BGA521,2000,1,IQC
BGA521,2003,2,TPM
BGA521,2005,3,TAPING
BGA521,2010,4,LAPPING
BGA521,2020,5,A21 QUEUE
BGA521,2030,6,W/M
BGA521,2040,7,D/S
BGA521,2050,8,A31
BGA521,2060,9,2IP
BGA521,2061,10,UV
BGA521,2070,11,D/A
BGA521,2080,12,D/A CURE
BGA521,2150,13,PLASMA
BGA521,2090,14,POST D/A Q
BGA521,2200,15,W/B
BGA521,2209,16,BMP
BGA521,2210,17,3IP
BGA521,2250,18,PLASMA
BGA521,2230,19,M/D QUEUE
BGA521,2300,20,M/D
BGA521,2320,21,T/M
BGA521,2330,22,PMC
BGA521,2405,23,PLASMA
BGA521,2418,24,WTC
BGA521,2410,25,S/P
BGA521,2430,26,F/S
BGA521,2435,27,P/P
BGA521,2440,28,O/S
BGA521,2450,29,L/S
BGA521,2460,30,F/V
BGA521,2470,31,4IP
BGA521,2480,32,PACK
BGA521,2490,33,SHIP
BGA529,2000,1,IQC
BGA529,2003,2,TPM
BGA529,2005,3,TAPING
BGA529,2010,4,LAPPING
BGA529,2020,5,A21 QUEUE
BGA529,2030,6,W/M
BGA529,2040,7,D/S
BGA529,2050,8,A31
BGA529,2060,9,2IP
BGA529,2070,10,D/A
BGA529,2080,11,D/A CURE
BGA529,2150,12,PLASMA
BGA529,2090,13,POST D/A Q
BGA529,2200,14,W/B
BGA529,2205,15,A41
BGA529,2210,16,3IP
BGA529,2250,17,PLASMA
BGA529,2230,18,M/D QUEUE
BGA529,2300,19,M/D
BGA529,2310,20,B/M
BGA529,2330,21,PMC
BGA529,2461,22,FV2
BGA529,2460,23,F/V
BGA529,2470,24,4IP
BGA529,2480,25,PACK
BGA529,2490,26,SHIP
BGA622,2000,1,IQC
BGA622,2003,2,TPM
BGA622,2005,3,TAPING
BGA622,2010,4,LAPPING
BGA622,2020,5,A21 QUEUE
BGA622,2030,6,W/M
BGA622,2040,7,D/S
BGA622,2050,8,A31
BGA622,2060,9,2IP
BGA622,2061,10,UV
BGA622,2070,11,D/A
BGA622,2080,12,D/A CURE
BGA622,2150,13,PLASMA
BGA622,2090,14,POST D/A Q
BGA622,2200,15,W/B
BGA622,2210,16,3IP
BGA622,2250,17,PLASMA
BGA622,2230,18,M/D QUEUE
BGA622,2300,19,M/D
BGA622,2320,20,T/M
BGA622,6000,21,WTC2
BGA622,2330,22,PMC
BGA622,2405,23,PLASMA
BGA622,2410,24,S/P
BGA622,2430,25,F/S
BGA622,2440,26,O/S
BGA622,2450,27,L/S
BGA622,2460,28,F/V
BGA622,2470,29,4IP
BGA622,2480,30,PACK
BGA622,2490,31,SHIP
BGA626,2000,1,IQC
BGA626,2003,2,TPM
BGA626,2005,3,TAPING
BGA626,2006,4,PLP
BGA626,2009,5,S/D
BGA626,2010,6,LAPPING
BGA626,2030,7,W/M
BGA626,2033,8,DSP
BGA626,2050,9,A31
BGA626,2056,10,AOI
BGA626,2059,11,AOIR
BGA626,2060,12,2IP
BGA626,2061,13,UV
BGA626,2070,14,D/A
BGA626,2080,15,D/A CURE
BGA626,2150,16,PLASMA
BGA626,2090,17,POST D/A Q
BGA626,2200,18,W/B
BGA626,2210,19,3IP
BGA626,2250,20,PLASMA
BGA626,2230,21,M/D QUEUE
BGA626,2300,22,M/D
BGA626,2320,23,T/M
BGA626,6000,24,WTC2
BGA626,2330,25,PMC
BGA626,2405,26,PLASMA
BGA626,2410,27,S/P
BGA626,2430,28,F/S
BGA626,2440,29,O/S
BGA626,2450,30,L/S
BGA626,2460,31,F/V
BGA626,2470,32,4IP
BGA626,2480,33,PACK
BGA626,2490,34,SHIP
BGA734,2000,1,IQC
BGA734,2003,2,TPM
BGA734,2005,3,TAPING
BGA734,2010,4,LAPPING
BGA734,2020,5,A21 QUEUE
BGA734,2030,6,W/M
BGA734,2040,7,D/S
BGA734,2050,8,A31
BGA734,2060,9,2IP
BGA734,2061,10,UV
BGA734,2070,11,D/A
BGA734,2080,12,D/A CURE
BGA734,2150,13,PLASMA
BGA734,2090,14,POST D/A Q
BGA734,2200,15,W/B
BGA734,2205,16,A41
BGA734,2210,17,3IP
BGA734,2250,18,PLASMA
BGA734,2230,19,M/D QUEUE
BGA734,2300,20,M/D
BGA734,2320,21,T/M
BGA734,6000,22,WTC2
BGA734,2330,23,PMC
BGA734,2405,24,PLASMA
BGA734,2410,25,S/P
BGA734,2430,26,F/S
BGA734,2440,27,O/S
BGA734,2450,28,L/S
BGA734,2460,29,F/V
BGA734,2470,30,4IP
BGA734,2480,31,PACK
BGA734,2490,32,SHIP
BGA735,2000,1,IQC
BGA735,2003,2,TPM
BGA735,2005,3,TAPING
BGA735,2010,4,LAPPING
BGA735,2020,5,A21 QUEUE
BGA735,2030,6,W/M
BGA735,2040,7,D/S
BGA735,2050,8,A31
BGA735,2056,9,AOI
BGA735,2059,10,AOIR
BGA735,2060,11,2IP
BGA735,2061,12,UV
BGA735,2070,13,D/A
BGA735,2080,14,D/A CURE
BGA735,2150,15,PLASMA
BGA735,2090,16,POST D/A Q
BGA735,2200,17,W/B
BGA735,2205,18,A41
BGA735,2210,19,3IP
BGA735,2250,20,PLASMA
BGA735,2230,21,M/D QUEUE
BGA735,2300,22,M/D
BGA735,2320,23,T/M
BGA735,6000,24,WTC2
BGA735,2330,25,PMC
BGA735,2405,26,PLASMA
BGA735,2410,27,S/P
BGA735,2430,28,F/S
BGA735,2440,29,O/S
BGA735,2450,30,L/S
BGA735,2460,31,F/V
BGA735,2470,32,4IP
BGA735,2480,33,PACK
BGA735,2490,34,SHIP
BGA739,2000,1,IQC
BGA739,2003,2,TPM
BGA739,2005,3,TAPING
BGA739,2010,4,LAPPING
BGA739,2020,5,A21 QUEUE
BGA739,2030,6,W/M
BGA739,2040,7,D/S
BGA739,2050,8,A31
BGA739,2060,9,2IP
BGA739,2061,10,UV
BGA739,2070,11,D/A
BGA739,2080,12,D/A CURE
BGA739,2150,13,PLASMA
BGA739,2090,14,POST D/A Q
BGA739,2200,15,W/B
BGA739,2209,16,BMP
BGA739,2210,17,3IP
BGA739,2250,18,PLASMA
BGA739,2230,19,M/D QUEUE
BGA739,2300,20,M/D
BGA739,2320,21,T/M
BGA739,6000,22,WTC2
BGA739,2330,23,PMC
BGA739,2405,24,PLASMA
BGA739,2418,25,WTC
BGA739,2410,26,S/P
BGA739,2430,27,F/S
BGA739,2435,28,P/P
BGA739,2440,29,O/S
BGA739,2450,30,L/S
BGA739,2460,31,F/V
BGA739,2470,32,4IP
BGA739,2480,33,PACK
BGA739,2490,34,SHIP
BGA740,2000,1,IQC
BGA740,2003,2,TPM
BGA740,2005,3,TAPING
BGA740,2010,4,LAPPING
BGA740,2020,5,A21 QUEUE
BGA740,2030,6,W/M
BGA740,2040,7,D/S
BGA740,2050,8,A31
BGA740,2060,9,2IP
BGA740,2061,10,UV
BGA740,2070,11,D/A
BGA740,2080,12,D/A CURE
BGA740,2150,13,PLASMA
BGA740,2090,14,POST D/A Q
BGA740,2200,15,W/B
BGA740,2210,16,3IP
BGA740,2250,17,PLASMA
BGA740,2230,18,M/D QUEUE
BGA740,2300,19,M/D
BGA740,2320,20,T/M
BGA740,6000,21,WTC2
BGA740,2330,22,PMC
BGA740,2405,23,PLASMA
BGA740,2418,24,WTC
BGA740,2410,25,S/P
BGA740,2430,26,F/S
BGA740,2440,27,O/S
BGA740,2450,28,L/S
BGA740,2460,29,F/V
BGA740,2470,30,4IP
BGA740,2480,31,PACK
BGA740,2490,32,SHIP
BGA749,2000,1,IQC
BGA749,2003,2,TPM
BGA749,2005,3,TAPING
BGA749,2010,4,LAPPING
BGA749,2020,5,A21 QUEUE
BGA749,2030,6,W/M
BGA749,2040,7,D/S
BGA749,2050,8,A31
BGA749,2056,9,AOI
BGA749,2059,10,AOIR
BGA749,2060,11,2IP
BGA749,2061,12,UV
BGA749,2070,13,D/A
BGA749,2080,14,D/A CURE
BGA749,2150,15,PLASMA
BGA749,2090,16,POST D/A Q
BGA749,2200,17,W/B
BGA749,2205,18,A41
BGA749,2210,19,3IP
BGA749,2250,20,PLASMA
BGA749,2230,21,M/D QUEUE
BGA749,2300,22,M/D
BGA749,6000,23,WTC2
BGA749,2330,24,PMC
BGA749,2320,25,T/M
BGA749,2405,26,PLASMA
BGA749,2410,27,S/P
BGA749,2430,28,F/S
BGA749,2440,29,O/S
BGA749,2450,30,L/S
BGA749,2460,31,F/V
BGA749,2470,32,4IP
BGA749,2480,33,PACK
BGA749,2490,34,SHIP
BGADAE01,5030,1,SLM
BGADAE01,5070,2,PSC
BGADAF01,5030,1,SLM
BGADAF01,5070,2,PSC
BGADAF01,2064,3,PLASMA
BGAPRT01,5030,1,SLM
BGAPRT01,5050,2,PRT
BGAPRT01,5060,3,PRTC
BGAPRT01,5065,4,QRM
BGAPRT02,5030,1,SLM
BGAPRT02,5040,2,SC
BGAPRT02,5050,3,PRT
BGAPRT02,5060,4,PRTC
BGAPRT02,5065,5,QRM
BGASMT01,5070,1,PSC
BGASMT01,2064,2,PLASMA
CON127,2000,1,IQC
CON127,2003,2,TPM
CON127,2005,3,TAPING
CON127,2010,4,LAPPING
CON127,2020,5,A21 QUEUE
CON127,2030,6,W/M
CON127,2040,7,D/S
CON127,2050,8,A31
CON127,2060,9,2IP
CON127,2070,10,D/A
CON127,2080,11,D/A CURE
CON127,2150,12,PLASMA
CON127,2090,13,POST D/A Q
CON127,2200,14,W/B
CON127,2210,15,3IP
CON127,2230,16,M/D QUEUE
CON127,2250,17,PLASMA
CON127,2300,18,M/D
CON127,2320,19,T/M
CON127,2330,20,PMC
CON127,2400,21,D/T
CON127,2410,22,S/P
CON127,2420,23,SP-I
CON127,2425,24,INK CURE
CON127,2430,25,F/S
CON127,2440,26,O/S
CON127,2450,27,L/S
CON127,2460,28,F/V
CON127,2470,29,4IP
CON127,2480,30,PACK
CON127,2490,31,SHIP
CON132,2000,1,IQC
CON132,2003,2,TPM
CON132,2005,3,TAPING
CON132,2010,4,LAPPING
CON132,2020,5,A21 QUEUE
CON132,2030,6,W/M
CON132,2040,7,D/S
CON132,2050,8,A31
CON132,2060,9,2IP
CON132,2070,10,D/A
CON132,2080,11,D/A CURE
CON132,2150,12,PLASMA
CON132,2090,13,POST D/A Q
CON132,2200,14,W/B
CON132,2205,15,A41
CON132,2210,16,3IP
CON132,2230,17,M/D QUEUE
CON132,2250,18,PLASMA
CON132,2300,19,M/D
CON132,2330,20,PMC
CON132,2403,21,C/D
CON132,2410,22,S/P
CON132,2420,23,SP-I
CON132,2425,24,INK CURE
CON132,2320,25,T/M
CON132,2430,26,F/S
CON132,3710,27,DFT
CON132,2470,28,4IP
CON132,2480,29,PACK
CON132,2490,30,SHIP
CON20,2000,1,IQC
CON20,2003,2,TPM
CON20,2005,3,TAPING
CON20,2010,4,LAPPING
CON20,2020,5,A21 QUEUE
CON20,2030,6,W/M
CON20,2040,7,D/S
CON20,2050,8,A31
CON20,2060,9,2IP
CON20,2070,10,D/A
CON20,2080,11,D/A CURE
CON20,2150,12,PLASMA
CON20,2090,13,POST D/A Q
CON20,2200,14,W/B
CON20,2210,15,3IP
CON20,2230,16,M/D QUEUE
CON20,2300,17,M/D
CON20,2320,18,T/M
CON20,2330,19,PMC
CON20,2400,20,D/T
CON20,2410,21,S/P
CON20,2420,22,SP-I
CON20,2430,23,F/S
CON20,2440,24,O/S
CON20,2450,25,L/S
CON20,2460,26,F/V
CON20,2470,27,4IP
CON20,2480,28,PACK
CON20,2490,29,SHIP
CON248,2000,1,IQC
CON248,2003,2,TPM
CON248,2005,3,TAPING
CON248,2010,4,LAPPING
CON248,2020,5,A21 QUEUE
CON248,2030,6,W/M
CON248,2040,7,D/S
CON248,2050,8,A31
CON248,2060,9,2IP
CON248,2061,10,UV
CON248,2070,11,D/A
CON248,2080,12,D/A CURE
CON248,2150,13,PLASMA
CON248,2090,14,POST D/A Q
CON248,2200,15,W/B
CON248,2210,16,3IP
CON248,2230,17,M/D QUEUE
CON248,2300,18,M/D
CON248,2310,19,B/M
CON248,2330,20,PMC
CON248,2400,21,D/T
CON248,2410,22,S/P
CON248,2420,23,SP-I
CON248,2425,24,INK CURE
CON248,2430,25,F/S
CON248,2440,26,O/S
CON248,2450,27,L/S
CON248,2460,28,F/V
CON248,2470,29,4IP
CON248,2480,30,PACK
CON248,2490,31,SHIP
CON257,2000,1,IQC
CON257,2003,2,TPM
CON257,2005,3,TAPING
CON257,2010,4,LAPPING
CON257,2020,5,A21 QUEUE
CON257,2030,6,W/M
CON257,2040,7,D/S
CON257,2050,8,A31
CON257,2060,9,2IP
CON257,2061,10,UV
CON257,2070,11,D/A
CON257,2080,12,D/A CURE
CON257,2150,13,PLASMA
CON257,2090,14,POST D/A Q
CON257,2200,15,W/B
CON257,2210,16,3IP
CON257,2230,17,M/D QUEUE
CON257,2300,18,M/D
CON257,2310,19,B/M
CON257,2320,20,T/M
CON257,2330,21,PMC
CON257,2400,22,D/T
CON257,2410,23,S/P
CON257,2420,24,SP-I
CON257,2425,25,INK CURE
CON257,2430,26,F/S
CON257,2440,27,O/S
CON257,2450,28,L/S
CON257,2460,29,F/V
CON257,2470,30,4IP
CON257,2480,31,PACK
CON257,2490,32,SHIP
CON269,2000,1,IQC
CON269,2003,2,TPM
CON269,2005,3,TAPING
CON269,2010,4,LAPPING
CON269,2020,5,A21 QUEUE
CON269,2030,6,W/M
CON269,2040,7,D/S
CON269,2050,8,A31
CON269,2056,9,AOI
CON269,2059,10,AOIR
CON269,2060,11,2IP
CON269,2061,12,UV
CON269,2070,13,D/A
CON269,2080,14,D/A CURE
CON269,2090,15,POST D/A Q
CON269,2200,16,W/B
CON269,2210,17,3IP
CON269,2230,18,M/D QUEUE
CON269,2300,19,M/D
CON269,2310,20,B/M
CON269,2320,21,T/M
CON269,2330,22,PMC
CON269,2400,23,D/T
CON269,2410,24,S/P
CON269,2420,25,SP-I
CON269,2425,26,INK CURE
CON269,2430,27,F/S
CON269,2440,28,O/S
CON269,2450,29,L/S
CON269,2460,30,F/V
CON269,2470,31,4IP
CON269,2480,32,PACK
CON269,2490,33,SHIP
CON294,2000,1,IQC
CON294,2003,2,TPM
CON294,2005,3,TAPING
CON294,2010,4,LAPPING
CON294,2020,5,A21 QUEUE
CON294,2030,6,W/M
CON294,2040,7,D/S
CON294,2050,8,A31
CON294,2060,9,2IP
CON294,2061,10,UV
CON294,2070,11,D/A
CON294,2080,12,D/A CURE
CON294,2150,13,PLASMA
CON294,2090,14,POST D/A Q
CON294,2200,15,W/B
CON294,2210,16,3IP
CON294,2230,17,M/D QUEUE
CON294,2300,18,M/D
CON294,2320,19,T/M
CON294,2330,20,PMC
CON294,2430,21,F/S
CON294,2460,22,F/V
CON294,2470,23,4IP
CON294,2480,24,PACK
CON294,2490,25,SHIP
CON323,2000,1,IQC
CON323,2003,2,TPM
CON323,2005,3,TAPING
CON323,2010,4,LAPPING
CON323,2020,5,A21 QUEUE
CON323,2030,6,W/M
CON323,2040,7,D/S
CON323,2050,8,A31
CON323,2060,9,2IP
CON323,2070,10,D/A
CON323,2080,11,D/A CURE
CON323,2150,12,PLASMA
CON323,2090,13,POST D/A Q
CON323,2200,14,W/B
CON323,2210,15,3IP
CON323,2230,16,M/D QUEUE
CON323,2300,17,M/D
CON323,2320,18,T/M
CON323,2330,19,PMC
CON323,2400,20,D/T
CON323,2410,21,S/P
CON323,2420,22,SP-I
CON323,2425,23,INK CURE
CON323,2430,24,F/S
CON323,2440,25,O/S
CON323,2450,26,L/S
CON323,2460,27,F/V
CON323,2470,28,4IP
CON323,2480,29,PACK
CON323,2490,30,SHIP
CON324,2000,1,IQC
CON324,2003,2,TPM
CON324,2005,3,TAPING
CON324,2010,4,LAPPING
CON324,2020,5,A21 QUEUE
CON324,2030,6,W/M
CON324,2040,7,D/S
CON324,2050,8,A31
CON324,2060,9,2IP
CON324,2070,10,D/A
CON324,2150,11,PLASMA
CON324,2090,12,POST D/A Q
CON324,2200,13,W/B
CON324,2210,14,3IP
CON324,2230,15,M/D QUEUE
CON324,2300,16,M/D
CON324,2320,17,T/M
CON324,2330,18,PMC
CON324,2400,19,D/T
CON324,2410,20,S/P
CON324,2420,21,SP-I
CON324,2425,22,INK CURE
CON324,2430,23,F/S
CON324,2440,24,O/S
CON324,2450,25,L/S
CON324,2460,26,F/V
CON324,2470,27,4IP
CON324,2480,28,PACK
CON324,2490,29,SHIP
CON335,2000,1,IQC
CON335,2003,2,TPM
CON335,2005,3,TAPING
CON335,2010,4,LAPPING
CON335,2020,5,A21 QUEUE
CON335,2030,6,W/M
CON335,2040,7,D/S
CON335,2050,8,A31
CON335,2060,9,2IP
CON335,2070,10,D/A
CON335,2080,11,D/A CURE
CON335,2150,12,PLASMA
CON335,2090,13,POST D/A Q
CON335,2200,14,W/B
CON335,2205,15,A41
CON335,2210,16,3IP
CON335,2230,17,M/D QUEUE
CON335,2250,18,PLASMA
CON335,2300,19,M/D
CON335,2310,20,B/M
CON335,2320,21,T/M
CON335,2330,22,PMC
CON335,2400,23,D/T
CON335,2410,24,S/P
CON335,2420,25,SP-I
CON335,2425,26,INK CURE
CON335,2430,27,F/S
CON335,2440,28,O/S
CON335,2460,29,F/V
CON335,2450,30,L/S
CON335,2451,31,LSI
CON335,2470,32,4IP
CON335,2480,33,PACK
CON335,2490,34,SHIP
CON351,2000,1,IQC
CON351,2003,2,TPM
CON351,2005,3,TAPING
CON351,2010,4,LAPPING
CON351,2020,5,A21 QUEUE
CON351,2030,6,W/M
CON351,2040,7,D/S
CON351,2050,8,A31
CON351,2060,9,2IP
CON351,2070,10,D/A
CON351,2080,11,D/A CURE
CON351,2150,12,PLASMA
CON351,2090,13,POST D/A Q
CON351,2200,14,W/B
CON351,2210,15,3IP
CON351,2230,16,M/D QUEUE
CON351,2300,17,M/D
CON351,2329,18,ARBP
CON351,2330,19,PMC
CON351,2331,20,ARAP
CON351,2310,21,B/M
CON351,2320,22,T/M
CON351,2400,23,D/T
CON351,2410,24,S/P
CON351,2420,25,SP-I
CON351,2425,26,INK CURE
CON351,2430,27,F/S
CON351,2440,28,O/S
CON351,2450,29,L/S
CON351,2460,30,F/V
CON351,2470,31,4IP
CON351,2480,32,PACK
CON351,2490,33,SHIP
CON390,2000,1,IQC
CON390,2003,2,TPM
CON390,2005,3,TAPING
CON390,2010,4,LAPPING
CON390,2020,5,A21 QUEUE
CON390,2030,6,W/M
CON390,2040,7,D/S
CON390,2050,8,A31
CON390,2060,9,2IP
CON390,2061,10,UV
CON390,2070,11,D/A
CON390,2080,12,D/A CURE
CON390,2090,13,POST D/A Q
CON390,2200,14,W/B
CON390,2210,15,3IP
CON390,2230,16,M/D QUEUE
CON390,2300,17,M/D
CON390,2320,18,T/M
CON390,2330,19,PMC
CON390,2430,20,F/S
CON390,2450,21,L/S
CON390,2460,22,F/V
CON390,2470,23,4IP
CON390,2480,24,PACK
CON390,2490,25,SHIP
CON393,2000,1,IQC
CON393,2003,2,TPM
CON393,2005,3,TAPING
CON393,2010,4,LAPPING
CON393,2020,5,A21 QUEUE
CON393,2030,6,W/M
CON393,2040,7,D/S
CON393,2050,8,A31
CON393,2060,9,2IP
CON393,2061,10,UV
CON393,2070,11,D/A
CON393,2080,12,D/A CURE
CON393,2150,13,PLASMA
CON393,2090,14,POST D/A Q
CON393,2200,15,W/B
CON393,2210,16,3IP
CON393,2230,17,M/D QUEUE
CON393,2300,18,M/D
CON393,2320,19,T/M
CON393,2330,20,PMC
CON393,2430,21,F/S
CON393,2450,22,L/S
CON393,2460,23,F/V
CON393,2470,24,4IP
CON393,2480,25,PACK
CON393,2490,26,SHIP
CON420,2000,1,IQC
CON420,2003,2,TPM
CON420,2005,3,TAPING
CON420,2010,4,LAPPING
CON420,2020,5,A21 QUEUE
CON420,2030,6,W/M
CON420,2040,7,D/S
CON420,2050,8,A31
CON420,2060,9,2IP
CON420,2070,10,D/A
CON420,2080,11,D/A CURE
CON420,2150,12,PLASMA
CON420,2090,13,POST D/A Q
CON420,2200,14,W/B
CON420,2210,15,3IP
CON420,2230,16,M/D QUEUE
CON420,2300,17,M/D
CON420,2330,18,PMC
CON420,2400,19,D/T
CON420,2410,20,S/P
CON420,2420,21,SP-I
CON420,2320,22,T/M
CON420,2430,23,F/S
CON420,2440,24,O/S
CON420,2450,25,L/S
CON420,2460,26,F/V
CON420,2470,27,4IP
CON420,2480,28,PACK
CON420,2490,29,SHIP
CON47,2000,1,IQC
CON47,2003,2,TPM
CON47,2005,3,TAPING
CON47,2010,4,LAPPING
CON47,2020,5,A21 QUEUE
CON47,2030,6,W/M
CON47,2040,7,D/S
CON47,2050,8,A31
CON47,2060,9,2IP
CON47,2070,10,D/A
CON47,2080,11,D/A CURE
CON47,2150,12,PLASMA
CON47,2090,13,POST D/A Q
CON47,2200,14,W/B
CON47,2210,15,3IP
CON47,2230,16,M/D QUEUE
CON47,2300,17,M/D
CON47,2320,18,T/M
CON47,2330,19,PMC
CON47,2400,20,D/T
CON47,2410,21,S/P
CON47,2420,22,SP-I
CON47,2425,23,INK CURE
CON47,2430,24,F/S
CON47,2440,25,O/S
CON47,2450,26,L/S
CON47,2460,27,F/V
CON47,2470,28,4IP
CON47,2480,29,PACK
CON47,2490,30,SHIP
CON57,2000,1,IQC
CON57,2003,2,TPM
CON57,2005,3,TAPING
CON57,2010,4,LAPPING
CON57,2020,5,A21 QUEUE
CON57,2030,6,W/M
CON57,2040,7,D/S
CON57,2050,8,A31
CON57,2060,9,2IP
CON57,2070,10,D/A
CON57,2080,11,D/A CURE
CON57,2150,12,PLASMA
CON57,2090,13,POST D/A Q
CON57,2200,14,W/B
CON57,2210,15,3IP
CON57,2230,16,M/D QUEUE
CON57,2300,17,M/D
CON57,2310,18,B/M
CON57,2320,19,T/M
CON57,2330,20,PMC
CON57,2400,21,D/T
CON57,2410,22,S/P
CON57,2420,23,SP-I
CON57,2425,24,INK CURE
CON57,2430,25,F/S
CON57,2440,26,O/S
CON57,2450,27,L/S
CON57,2460,28,F/V
CON57,2470,29,4IP
CON57,2480,30,PACK
CON57,2490,31,SHIP
CON67,2000,1,IQC
CON67,2003,2,TPM
CON67,2005,3,TAPING
CON67,2010,4,LAPPING
CON67,2020,5,A21 QUEUE
CON67,2030,6,W/M
CON67,2040,7,D/S
CON67,2050,8,A31
CON67,2060,9,2IP
CON67,2070,10,D/A
CON67,2150,11,PLASMA
CON67,2090,12,POST D/A Q
CON67,2200,13,W/B
CON67,2210,14,3IP
CON67,2230,15,M/D QUEUE
CON67,2300,16,M/D
CON67,2320,17,T/M
CON67,2330,18,PMC
CON67,2400,19,D/T
CON67,2410,20,S/P
CON67,2420,21,SP-I
CON67,2430,22,F/S
CON67,2440,23,O/S
CON67,2450,24,L/S
CON67,2460,25,F/V
CON67,2470,26,4IP
CON67,2480,27,PACK
CON67,2490,28,SHIP
CON952,2000,1,IQC
CON952,2160,2,SCTC
CON952,2070,3,D/A
CON952,2080,4,D/A CURE
CON952,2150,5,PLASMA
CON952,2090,6,POST D/A Q
CON952,2200,7,W/B
CON952,2230,8,M/D QUEUE
CON952,2300,9,M/D
CON952,2320,10,T/M
CON952,2330,11,PMC
CON952,2400,12,D/T
CON952,2410,13,S/P
CON952,2430,14,F/S
CON952,2450,15,L/S
CON952,2460,16,F/V
CON952,2470,17,4IP
CON952,2480,18,PACK
CON952,2490,19,SHIP
CONLAS01,5030,1,SLM
CONLAS01,2064,2,PLASMA
FC012,2320,1,T/M
FC012,2430,2,F/S
FC012,2435,3,P/P
FC012,2472,4,PKC
FC012,3710,5,DFT
FC012,3720,6,DTR
FC012,2480,7,PACK
FC012,2490,8,SHIP
FC018,2000,1,IQC
FC018,2003,2,TPM
FC018,2005,3,TAPING
FC018,2010,4,LAPPING
FC018,2020,5,A21 QUEUE
FC018,2030,6,W/M
FC018,2040,7,D/S
FC018,2050,8,A31
FC018,2060,9,2IP
FC018,2061,10,UV
FC018,2070,11,D/A
FC018,2415,12,IR
FC018,2206,13,A51
FC018,2251,14,PLASMA
FC018,2260,15,PMT
FC018,2230,16,M/D QUEUE
FC018,2300,17,M/D
FC018,2302,18,DF
FC018,2330,19,PMC
FC018,6008,20,SLB
FC018,2403,21,C/D
FC018,2410,22,S/P
FC018,2420,23,SP-I
FC018,2425,24,INK CURE
FC018,2320,25,T/M
FC018,2430,26,F/S
FC018,2435,27,P/P
FC018,2472,28,PKC
FC018,2480,29,PACK
FC018,2490,30,SHIP
FC020,2000,1,IQC
FC020,2003,2,TPM
FC020,2005,3,TAPING
FC020,2010,4,LAPPING
FC020,2020,5,A21 QUEUE
FC020,2030,6,W/M
FC020,2040,7,D/S
FC020,2050,8,A31
FC020,2060,9,2IP
FC020,2061,10,UV
FC020,2070,11,D/A
FC020,2415,12,IR
FC020,2206,13,A51
FC020,2251,14,PLASMA
FC020,2260,15,PMT
FC020,2230,16,M/D QUEUE
FC020,2300,17,M/D
FC020,2302,18,DF
FC020,2330,19,PMC
FC020,6008,20,SLB
FC020,2403,21,C/D
FC020,2410,22,S/P
FC020,2420,23,SP-I
FC020,2461,24,FV2
FC020,2425,25,INK CURE
FC020,2480,26,PACK
FC020,2490,27,SHIP
FCBGA046,2000,1,IQC
FCBGA046,2003,2,TPM
FCBGA046,2005,3,TAPING
FCBGA046,2010,4,LAPPING
FCBGA046,2020,5,A21 QUEUE
FCBGA046,2030,6,W/M
FCBGA046,2040,7,D/S
FCBGA046,2050,8,A31
FCBGA046,2060,9,2IP
FCBGA046,2061,10,UV
FCBGA046,2062,11,CL
FCBGA046,2070,12,D/A
FCBGA046,2415,13,IR
FCBGA046,2421,14,COC
FCBGA046,2419,15,FXCL
FCBGA046,2206,16,A51
FCBGA046,2207,17,CU
FCBGA046,2250,18,PLASMA
FCBGA046,2230,19,M/D QUEUE
FCBGA046,2300,20,M/D
FCBGA046,2320,21,T/M
FCBGA046,6000,22,WTC2
FCBGA046,2330,23,PMC
FCBGA046,2422,24,PCL
FCBGA046,2410,25,S/P
FCBGA046,2430,26,F/S
FCBGA046,2435,27,P/P
FCBGA046,2450,28,L/S
FCBGA046,2460,29,F/V
FCBGA046,2470,30,4IP
FCBGA046,2480,31,PACK
FCBGA046,2490,32,SHIP
FCBGA047,2000,1,IQC
FCBGA047,2003,2,TPM
FCBGA047,2005,3,TAPING
FCBGA047,2010,4,LAPPING
FCBGA047,2020,5,A21 QUEUE
FCBGA047,2030,6,W/M
FCBGA047,2036,7,LGV
FCBGA047,2040,8,D/S
FCBGA047,2050,9,A31
FCBGA047,2056,10,AOI
FCBGA047,2059,11,AOIR
FCBGA047,2060,12,2IP
FCBGA047,2061,13,UV
FCBGA047,2062,14,CL
FCBGA047,2070,15,D/A
FCBGA047,2415,16,IR
FCBGA047,2421,17,COC
FCBGA047,2419,18,FXCL
FCBGA047,2206,19,A51
FCBGA047,2207,20,CU
FCBGA047,2250,21,PLASMA
FCBGA047,2230,22,M/D QUEUE
FCBGA047,2300,23,M/D
FCBGA047,2320,24,T/M
